timestamp_index,PM1.0 (ug/m3),PM2.5 (ug/m3),PM4.0 (ug/m3),PM10.0 (ug/m3),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,hour,day,dayofweek,month
2023-03-23 00:00:00,10.25,11.0,11.0,11.0,0.0,30.78,68.0,0.0,0.0,23.0,3.0,3.0
2023-03-23 01:00:00,9.75,10.0,10.0,10.0,0.0,30.62,69.75,0.0,1.0,23.0,3.0,3.0
2023-03-23 02:00:00,11.0,11.75,11.75,11.75,0.0,30.55,70.75,0.0,2.0,23.0,3.0,3.0
2023-03-23 03:00:00,13.0,13.5,13.5,13.5,0.0,30.5,70.0,2.0,3.0,23.0,3.0,3.0
2023-03-23 04:00:00,18.5,19.75,19.75,19.75,0.0,30.3,71.0,0.0,4.0,23.0,3.0,3.0
2023-03-23 05:00:00,20.25,21.25,21.25,21.25,0.0,30.22,71.25,3.0,5.0,23.0,3.0,3.0
2023-03-23 06:00:00,22.67,23.67,23.67,23.67,0.0,30.97,69.0,2.67,6.0,23.0,3.0,3.0
2023-03-23 07:00:00,40.5,43.5,44.0,44.5,0.0,31.7,68.0,0.25,7.0,23.0,3.0,3.0
2023-03-23 08:00:00,24.25,25.5,25.75,25.75,0.0,33.2,66.25,1.0,8.0,23.0,3.0,3.0
2023-03-23 09:00:00,19.25,20.25,20.25,20.25,0.0,34.17,64.25,3.0,9.0,23.0,3.0,3.0
2023-03-23 10:00:00,16.0,17.0,17.0,17.0,0.0,35.7,60.25,2.0,10.0,23.0,3.0,3.0
2023-03-23 11:00:00,16.25,17.0,17.0,17.0,0.0,37.3,55.5,0.0,11.0,23.0,3.0,3.0
2023-03-23 12:00:00,12.5,12.75,12.75,13.25,0.0,37.42,55.0,1.0,12.0,23.0,3.0,3.0
2023-03-23 13:00:00,11.75,12.5,12.5,12.5,0.0,37.75,55.0,0.0,13.0,23.0,3.0,3.0
2023-03-23 14:00:00,8.2,8.6,8.6,8.6,0.0,37.37,54.8,0.8,14.0,23.0,3.0,3.0
2023-03-23 15:00:00,10.5,11.0,11.0,11.0,0.0,37.8,53.75,3.0,15.0,23.0,3.0,3.0
2023-03-23 16:00:00,12.25,12.75,12.75,12.75,0.0,36.1,58.25,0.0,16.0,23.0,3.0,3.0
2023-03-23 17:00:00,27.25,29.75,30.25,30.75,0.0,34.62,62.75,0.0,17.0,23.0,3.0,3.0
2023-03-23 18:00:00,13.1,13.95,14.15,14.35,0.0,33.74,63.95,1.25,18.0,23.0,3.0,3.0
2023-03-23 19:00:00,16.75,17.75,17.75,17.75,0.0,34.3,61.0,6.25,19.0,23.0,3.0,3.0
2023-03-23 20:00:00,22.5,23.75,23.75,23.75,4.0,33.88,61.75,7.0,20.0,23.0,3.0,3.0
2023-03-23 21:00:00,16.25,17.0,17.0,17.0,4.0,33.48,63.25,7.0,21.0,23.0,3.0,3.0
2023-03-23 22:00:00,15.75,16.75,16.75,16.75,0.0,32.65,65.75,4.0,22.0,23.0,3.0,3.0
2023-03-23 23:00:00,16.0,16.75,16.75,16.75,0.0,31.88,68.5,3.0,23.0,23.0,3.0,3.0
2023-03-24 00:00:00,18.75,20.0,20.0,20.0,0.0,31.98,68.0,6.0,0.0,24.0,4.0,3.0
2023-03-24 01:00:00,16.75,17.75,17.75,17.75,0.0,32.05,68.0,3.0,1.0,24.0,4.0,3.0
2023-03-24 02:00:00,16.25,17.25,17.25,17.25,0.0,32.0,68.5,4.0,2.0,24.0,4.0,3.0
2023-03-24 03:00:00,22.0,23.0,23.0,23.0,0.0,31.48,69.75,3.0,3.0,24.0,4.0,3.0
2023-03-24 04:00:00,20.0,21.25,21.25,21.25,0.0,31.8,68.5,4.0,4.0,24.0,4.0,3.0
2023-03-24 05:00:00,24.25,25.5,25.5,25.5,0.0,31.72,68.25,6.0,5.0,24.0,4.0,3.0
2023-03-24 06:00:00,25.0,26.0,26.0,26.0,0.0,31.85,67.75,4.0,6.0,24.0,4.0,3.0
2023-03-24 07:00:00,35.0,37.5,38.25,38.5,0.0,32.12,68.25,2.0,7.0,24.0,4.0,3.0
2023-03-24 08:00:00,24.0,25.0,25.25,25.25,0.0,33.2,67.5,2.0,8.0,24.0,4.0,3.0
2023-03-24 09:00:00,14.0,15.0,15.0,15.0,0.0,34.55,63.25,0.0,9.0,24.0,4.0,3.0
2023-03-24 10:00:00,11.4,12.15,12.15,12.15,0.0,34.66,62.05,1.05,10.0,24.0,4.0,3.0
2023-03-24 11:00:00,7.75,8.25,8.25,8.25,0.0,36.2,57.0,3.25,11.0,24.0,4.0,3.0
2023-03-24 12:00:00,7.0,7.0,7.0,7.0,0.0,37.2,54.75,2.0,12.0,24.0,4.0,3.0
2023-03-24 13:00:00,6.5,7.0,7.0,7.0,0.0,37.88,53.5,1.0,13.0,24.0,4.0,3.0
2023-03-24 14:00:00,6.0,6.0,6.0,6.0,0.0,37.25,54.5,0.0,14.0,24.0,4.0,3.0
2023-03-24 15:00:00,6.25,6.5,6.5,6.5,0.0,36.17,57.25,0.0,15.0,24.0,4.0,3.0
2023-03-24 16:00:00,6.25,6.75,6.75,7.0,0.0,34.88,61.0,2.0,16.0,24.0,4.0,3.0
2023-03-24 17:00:00,6.25,6.5,6.75,6.75,0.0,33.88,63.5,0.0,17.0,24.0,4.0,3.0
2023-03-24 18:00:00,7.0,7.5,7.5,7.5,0.0,33.1,65.0,0.0,18.0,24.0,4.0,3.0
2023-03-24 19:00:00,8.25,8.25,8.5,9.0,0.0,32.8,67.5,0.0,19.0,24.0,4.0,3.0
2023-03-24 20:00:00,9.0,9.25,9.5,9.5,0.0,32.83,67.5,0.0,20.0,24.0,4.0,3.0
2023-03-24 21:00:00,20.5,21.75,22.25,22.25,0.0,32.55,67.25,0.0,21.0,24.0,4.0,3.0
2023-03-24 22:00:00,31.25,33.0,33.0,33.0,0.0,32.1,71.5,0.0,22.0,24.0,4.0,3.0
2023-03-24 23:00:00,20.75,21.5,21.5,21.5,0.0,31.62,72.0,0.0,23.0,24.0,4.0,3.0
2023-03-25 00:00:00,9.5,10.0,10.25,10.25,0.0,31.38,68.25,0.0,0.0,25.0,5.0,3.0
2023-03-25 01:00:00,12.0,12.5,12.5,12.5,0.0,30.8,72.5,0.0,1.0,25.0,5.0,3.0
2023-03-25 02:00:00,6.5,7.25,7.25,7.25,0.0,30.22,71.25,0.0,2.0,25.0,5.0,3.0
2023-03-25 03:00:00,6.75,7.0,7.25,7.25,0.0,29.8,72.25,0.0,3.0,25.0,5.0,3.0
2023-03-25 04:00:00,8.5,8.75,8.75,8.75,0.0,29.45,73.5,0.0,4.0,25.0,5.0,3.0
2023-03-25 05:00:00,10.5,11.25,11.25,11.25,0.0,29.3,74.0,0.0,5.0,25.0,5.0,3.0
2023-03-25 06:00:00,17.5,18.25,18.25,18.25,0.0,29.45,73.5,0.0,6.0,25.0,5.0,3.0
2023-03-25 07:00:00,20.25,21.25,21.25,21.25,0.0,30.45,72.75,0.0,7.0,25.0,5.0,3.0
2023-03-25 08:00:00,16.5,17.25,17.5,17.5,0.0,31.9,69.75,0.0,8.0,25.0,5.0,3.0
2023-03-25 09:00:00,9.75,10.75,10.75,10.75,0.0,32.92,66.75,0.0,9.0,25.0,5.0,3.0
2023-03-25 10:00:00,9.5,9.75,9.75,9.75,0.0,33.92,63.0,0.0,10.0,25.0,5.0,3.0
2023-03-25 11:00:00,7.75,8.0,8.0,8.0,0.0,35.4,56.5,0.0,11.0,25.0,5.0,3.0
2023-03-25 12:00:00,5.0,5.75,5.75,5.75,0.0,36.65,53.5,0.0,12.0,25.0,5.0,3.0
2023-03-25 13:00:00,5.25,5.5,5.5,5.5,0.0,37.17,52.5,0.0,13.0,25.0,5.0,3.0
2023-03-25 14:00:00,5.75,6.0,6.0,6.0,0.0,37.25,53.0,0.0,14.0,25.0,5.0,3.0
2023-03-25 15:00:00,5.75,5.75,5.75,5.75,0.0,36.08,56.25,0.0,15.0,25.0,5.0,3.0
2023-03-25 16:00:00,7.0,7.0,7.25,7.25,0.0,34.67,60.0,0.0,16.0,25.0,5.0,3.0
2023-03-25 17:00:00,6.5,7.5,7.5,7.5,0.0,33.75,63.5,0.0,17.0,25.0,5.0,3.0
2023-03-25 18:00:00,5.5,6.25,6.25,6.25,0.0,33.17,64.75,0.0,18.0,25.0,5.0,3.0
2023-03-25 19:00:00,26.75,28.75,29.0,29.25,0.0,32.92,65.25,2.0,19.0,25.0,5.0,3.0
2023-03-25 20:00:00,51.75,49.93,55.0,55.0,0.0,32.28,68.25,0.0,20.0,25.0,5.0,3.0
2023-03-25 21:00:00,32.0,33.75,33.75,33.75,0.0,31.85,70.75,0.0,21.0,25.0,5.0,3.0
2023-03-25 22:00:00,26.75,27.75,27.75,27.75,0.0,31.68,70.5,0.0,22.0,25.0,5.0,3.0
2023-03-25 23:00:00,26.75,28.5,28.5,28.5,0.0,31.35,71.75,0.0,23.0,25.0,5.0,3.0
2023-03-26 00:00:00,30.25,31.5,31.5,31.5,0.0,31.0,73.75,0.0,0.0,26.0,6.0,3.0
2023-03-26 01:00:00,28.0,29.25,29.5,29.5,4.0,30.75,73.75,4.0,1.0,26.0,6.0,3.0
2023-03-26 02:00:00,25.75,27.0,27.0,27.0,0.0,30.5,74.0,2.0,2.0,26.0,6.0,3.0
2023-03-26 03:00:00,28.75,30.0,30.0,30.0,0.0,30.4,74.0,0.0,3.0,26.0,6.0,3.0
2023-03-26 04:00:00,24.5,25.5,25.5,25.5,0.0,30.32,74.0,0.0,4.0,26.0,6.0,3.0
2023-03-26 05:00:00,22.5,23.5,23.5,23.5,0.0,29.98,74.75,0.0,5.0,26.0,6.0,3.0
2023-03-26 06:00:00,27.0,28.25,28.25,28.25,0.0,29.82,75.0,0.0,6.0,26.0,6.0,3.0
2023-03-26 07:00:00,34.5,36.25,36.25,36.25,0.0,30.7,73.5,0.0,7.0,26.0,6.0,3.0
2023-03-26 08:00:00,15.75,16.25,16.25,16.25,0.0,32.28,69.25,0.0,8.0,26.0,6.0,3.0
2023-03-26 09:00:00,8.75,9.5,9.5,9.5,0.0,33.85,62.75,2.0,9.0,26.0,6.0,3.0
2023-03-26 10:00:00,4.75,5.0,5.0,5.0,0.0,34.05,61.5,0.0,10.0,26.0,6.0,3.0
2023-03-26 11:00:00,4.5,4.5,4.5,4.5,0.0,35.52,58.5,0.0,11.0,26.0,6.0,3.0
2023-03-26 12:00:00,4.25,5.0,5.0,5.0,0.0,36.3,56.25,0.0,12.0,26.0,6.0,3.0
2023-03-26 13:00:00,4.0,4.25,4.25,4.25,0.0,36.65,55.25,0.0,13.0,26.0,6.0,3.0
2023-03-26 14:00:00,4.0,4.0,4.0,4.0,0.0,36.85,55.0,0.0,14.0,26.0,6.0,3.0
2023-03-26 15:00:00,4.0,4.25,4.25,4.25,0.0,36.02,57.0,0.0,15.0,26.0,6.0,3.0
2023-03-26 16:00:00,5.75,5.75,5.75,5.75,0.0,35.17,59.0,0.0,16.0,26.0,6.0,3.0
2023-03-26 17:00:00,8.25,8.5,8.5,8.5,0.0,34.02,61.5,0.0,17.0,26.0,6.0,3.0
2023-03-26 18:00:00,6.25,6.5,6.5,6.5,0.0,33.28,63.0,0.0,18.0,26.0,6.0,3.0
2023-03-26 19:00:00,9.75,10.0,10.25,10.25,0.0,33.12,64.5,0.0,19.0,26.0,6.0,3.0
2023-03-26 20:00:00,12.5,13.5,13.5,13.5,0.0,32.72,67.0,0.0,20.0,26.0,6.0,3.0
2023-03-26 21:00:00,11.75,12.0,12.25,12.25,0.0,32.17,68.5,0.0,21.0,26.0,6.0,3.0
2023-03-26 22:00:00,8.75,9.5,9.5,9.5,0.0,31.95,68.0,0.0,22.0,26.0,6.0,3.0
2023-03-26 23:00:00,9.75,10.25,10.25,10.25,0.0,31.58,70.0,0.0,23.0,26.0,6.0,3.0
2023-03-27 00:00:00,9.0,9.75,9.75,9.75,0.0,31.0,71.75,0.0,0.0,27.0,0.0,3.0
2023-03-27 01:00:00,8.75,9.0,9.0,9.0,0.0,30.6,72.0,0.0,1.0,27.0,0.0,3.0
2023-03-27 02:00:00,8.75,9.5,9.5,9.5,0.0,30.35,72.25,0.0,2.0,27.0,0.0,3.0
2023-03-27 03:00:00,9.0,9.5,9.5,9.5,0.0,30.08,73.0,0.0,3.0,27.0,0.0,3.0
2023-03-27 04:00:00,18.25,19.0,19.0,19.0,4.0,29.92,73.0,4.0,4.0,27.0,0.0,3.0
2023-03-27 05:00:00,13.75,14.75,14.75,14.75,0.0,29.75,73.75,0.0,5.0,27.0,0.0,3.0
2023-03-27 06:00:00,20.25,21.25,21.25,21.25,0.0,29.7,74.0,0.0,6.0,27.0,0.0,3.0
2023-03-27 07:00:00,23.75,25.0,25.0,25.0,0.0,30.7,72.0,0.0,7.0,27.0,0.0,3.0
2023-03-27 08:00:00,15.5,17.5,18.25,18.75,4.0,32.6,68.5,5.25,8.0,27.0,0.0,3.0
2023-03-27 09:00:00,14.25,15.0,15.0,15.0,0.0,34.5,62.5,0.0,9.0,27.0,0.0,3.0
2023-03-27 10:00:00,9.25,9.5,9.75,9.75,0.0,36.15,57.25,2.0,10.0,27.0,0.0,3.0
2023-03-27 11:00:00,8.5,9.0,9.0,9.0,4.0,36.02,59.75,8.0,11.0,27.0,0.0,3.0
2023-03-27 12:00:00,8.0,8.0,8.0,8.0,0.0,37.38,56.5,0.0,12.0,27.0,0.0,3.0
2023-03-27 13:00:00,7.25,8.25,8.25,8.25,0.0,37.42,56.25,0.0,13.0,27.0,0.0,3.0
2023-03-27 14:00:00,18.0,18.67,18.67,18.67,0.0,37.0,56.67,3.0,14.0,27.0,0.0,3.0
2023-03-27 15:00:00,14.0,14.5,14.5,14.5,0.0,36.0,57.75,4.0,15.0,27.0,0.0,3.0
2023-03-27 16:00:00,33.25,38.75,42.25,44.0,0.0,32.62,71.75,4.0,16.0,27.0,0.0,3.0
2023-03-27 17:00:00,11.5,12.25,12.25,12.25,0.0,32.3,72.25,2.25,17.0,27.0,0.0,3.0
2023-03-27 18:00:00,17.0,18.0,18.0,18.0,0.0,32.33,71.75,2.0,18.0,27.0,0.0,3.0
2023-03-27 19:00:00,27.0,28.0,28.0,28.0,0.0,31.95,72.75,0.0,19.0,27.0,0.0,3.0
2023-03-27 20:00:00,28.0,29.5,29.5,29.5,0.0,31.82,72.5,6.0,20.0,27.0,0.0,3.0
2023-03-27 21:00:00,30.75,32.5,32.5,32.5,0.0,31.82,73.25,4.0,21.0,27.0,0.0,3.0
2023-03-27 22:00:00,31.75,33.5,33.5,33.5,0.0,31.6,74.0,6.0,22.0,27.0,0.0,3.0
2023-03-27 23:00:00,21.75,22.75,22.75,22.75,0.0,31.18,75.25,2.0,23.0,27.0,0.0,3.0
2023-03-28 00:00:00,20.25,21.25,21.25,21.25,0.0,30.7,77.25,0.0,0.0,28.0,1.0,3.0
2023-03-28 01:00:00,21.0,22.0,22.0,22.0,0.0,30.38,78.0,0.0,1.0,28.0,1.0,3.0
2023-03-28 02:00:00,19.25,20.25,20.25,20.25,0.0,30.38,77.5,0.0,2.0,28.0,1.0,3.0
2023-03-28 03:00:00,25.0,26.0,26.0,26.0,0.0,30.12,78.0,0.0,3.0,28.0,1.0,3.0
2023-03-28 04:00:00,25.25,26.5,26.5,26.5,0.0,29.82,78.75,0.0,4.0,28.0,1.0,3.0
2023-03-28 05:00:00,23.25,24.5,24.5,24.5,0.0,29.75,78.25,0.0,5.0,28.0,1.0,3.0
2023-03-28 06:00:00,37.25,39.25,39.25,39.25,0.0,29.9,77.75,0.0,6.0,28.0,1.0,3.0
2023-03-28 07:00:00,40.5,42.25,42.25,42.25,0.0,30.75,75.75,2.0,7.0,28.0,1.0,3.0
2023-03-28 08:00:00,18.75,20.0,20.0,20.0,0.0,32.78,70.0,6.0,8.0,28.0,1.0,3.0
2023-03-28 09:00:00,10.5,11.0,11.0,11.0,0.0,35.0,62.0,5.0,9.0,28.0,1.0,3.0
2023-03-28 10:00:00,9.75,10.25,10.25,10.25,0.0,35.38,62.5,3.0,10.0,28.0,1.0,3.0
2023-03-28 11:00:00,9.25,9.75,9.75,9.75,0.0,36.55,59.25,0.0,11.0,28.0,1.0,3.0
2023-03-28 12:00:00,9.0,9.25,9.25,9.25,0.0,37.25,58.0,4.0,12.0,28.0,1.0,3.0
2023-03-28 13:00:00,9.0,9.0,9.0,9.0,0.0,38.35,55.5,3.0,13.0,28.0,1.0,3.0
2023-03-28 14:00:00,9.0,9.25,9.25,9.25,4.0,37.72,56.5,6.0,14.0,28.0,1.0,3.0
2023-03-28 15:00:00,9.0,9.0,9.0,9.0,0.0,36.85,57.75,1.0,15.0,28.0,1.0,3.0
2023-03-28 16:00:00,9.33,9.67,9.67,9.67,0.0,36.0,60.33,0.0,16.0,28.0,1.0,3.0
2023-03-28 17:00:00,11.0,11.5,11.5,11.5,0.0,35.6,61.5,4.25,17.0,28.0,1.0,3.0
2023-03-28 18:00:00,17.0,18.0,18.0,18.0,0.0,35.58,61.5,4.0,18.0,28.0,1.0,3.0
2023-03-28 19:00:00,20.25,21.0,21.0,21.0,0.0,35.3,62.0,4.0,19.0,28.0,1.0,3.0
2023-03-28 20:00:00,19.5,20.5,20.5,20.5,0.0,35.08,62.5,4.0,20.0,28.0,1.0,3.0
2023-03-28 21:00:00,30.5,32.5,32.5,32.5,0.0,34.67,64.5,4.0,21.0,28.0,1.0,3.0
2023-03-28 22:00:00,26.25,27.5,27.5,27.5,0.0,34.33,65.75,4.0,22.0,28.0,1.0,3.0
2023-03-28 23:00:00,27.0,28.0,28.0,28.0,0.0,34.02,66.75,4.0,23.0,28.0,1.0,3.0
2023-03-29 00:00:00,24.25,25.25,25.25,25.25,0.0,33.83,67.0,4.0,0.0,29.0,2.0,3.0
2023-03-29 01:00:00,23.0,24.0,24.0,24.0,0.0,33.48,67.25,4.0,1.0,29.0,2.0,3.0
2023-03-29 02:00:00,24.5,25.75,25.75,25.75,0.0,33.17,67.0,4.0,2.0,29.0,2.0,3.0
2023-03-29 03:00:00,28.0,29.25,29.25,29.25,0.0,32.88,67.0,4.0,3.0,29.0,2.0,3.0
2023-03-29 04:00:00,36.5,38.25,38.25,38.25,0.0,32.72,67.0,4.0,4.0,29.0,2.0,3.0
2023-03-29 05:00:00,25.0,26.25,26.25,26.25,0.0,32.4,67.75,4.0,5.0,29.0,2.0,3.0
2023-03-29 06:00:00,28.0,29.25,29.25,29.25,0.0,32.48,67.5,4.0,6.0,29.0,2.0,3.0
2023-03-29 07:00:00,26.5,27.5,27.5,27.5,0.0,33.42,65.5,4.0,7.0,29.0,2.0,3.0
2023-03-29 08:00:00,22.25,23.5,23.5,23.5,0.0,34.88,63.25,4.0,8.0,29.0,2.0,3.0
2023-03-29 09:00:00,14.0,14.25,14.25,14.25,0.0,36.0,59.25,4.0,9.0,29.0,2.0,3.0
2023-03-29 10:00:00,11.75,12.25,12.25,12.25,0.0,36.75,57.0,4.0,10.0,29.0,2.0,3.0
2023-03-29 11:00:00,11.0,11.25,11.25,11.25,0.0,37.48,56.5,4.0,11.0,29.0,2.0,3.0
2023-03-29 12:00:00,10.0,10.0,10.0,10.0,0.0,38.65,53.25,4.0,12.0,29.0,2.0,3.0
2023-03-29 13:00:00,10.25,10.75,10.75,10.75,0.0,39.28,51.5,4.0,13.0,29.0,2.0,3.0
2023-03-29 14:00:00,10.0,10.75,10.75,10.75,0.0,39.33,51.25,4.0,14.0,29.0,2.0,3.0
2023-03-29 15:00:00,10.5,10.75,10.75,10.75,0.0,37.98,53.75,4.0,15.0,29.0,2.0,3.0
2023-03-29 16:00:00,9.97,10.33,10.33,10.33,0.0,37.15,56.92,2.65,16.0,29.0,2.0,3.0
2023-03-29 17:00:00,11.37,11.78,11.78,11.78,0.0,36.4,58.97,2.65,17.0,29.0,2.0,3.0
2023-03-29 18:00:00,15.2,16.05,16.05,16.05,0.0,35.25,62.95,4.05,18.0,29.0,2.0,3.0
2023-03-29 19:00:00,14.05,14.8,14.85,14.85,0.0,34.46,65.15,4.0,19.0,29.0,2.0,3.0
2023-03-29 20:00:00,18.65,19.7,19.7,19.7,0.0,33.95,65.95,4.0,20.0,29.0,2.0,3.0
2023-03-29 21:00:00,22.35,23.6,23.6,23.65,0.0,34.47,65.85,4.0,21.0,29.0,2.0,3.0
2023-03-29 22:00:00,22.3,23.5,23.6,23.6,0.0,34.44,65.9,4.0,22.0,29.0,2.0,3.0
2023-03-29 23:00:00,19.3,20.4,20.5,20.55,0.0,33.22,69.4,4.0,23.0,29.0,2.0,3.0
2023-03-30 00:00:00,17.05,17.85,17.85,17.85,0.0,32.83,69.5,4.0,0.0,30.0,3.0,3.0
2023-03-30 01:00:00,16.7,17.45,17.45,17.45,0.0,31.8,72.35,4.0,1.0,30.0,3.0,3.0
2023-03-30 02:00:00,27.25,28.5,28.5,28.5,0.0,33.22,67.05,4.0,2.0,30.0,3.0,3.0
2023-03-30 03:00:00,26.25,27.5,27.5,27.5,0.0,32.12,69.65,4.0,3.0,30.0,3.0,3.0
2023-03-30 04:00:00,24.85,26.1,26.1,26.1,0.0,32.11,69.55,4.0,4.0,30.0,3.0,3.0
2023-03-30 05:00:00,24.55,25.7,25.7,25.7,0.0,32.47,67.05,4.0,5.0,30.0,3.0,3.0
2023-03-30 06:00:00,25.25,26.5,26.5,26.5,0.0,32.14,69.4,4.0,6.0,30.0,3.0,3.0
2023-03-30 07:00:00,22.8,23.95,23.95,23.95,0.0,33.15,65.8,4.0,7.0,30.0,3.0,3.0
2023-03-30 08:00:00,17.25,18.0,18.0,18.0,0.0,34.98,61.35,4.0,8.0,30.0,3.0,3.0
2023-03-30 09:00:00,17.1,17.75,17.75,17.75,0.0,35.7,60.3,4.0,9.0,30.0,3.0,3.0
2023-03-30 10:00:00,9.8,10.5,10.85,11.05,0.0,35.36,62.05,4.0,10.0,30.0,3.0,3.0
2023-03-30 11:00:00,20.4,22.1,22.8,23.25,0.0,36.45,59.1,4.0,11.0,30.0,3.0,3.0
2023-03-30 12:00:00,8.85,9.3,9.35,9.4,0.0,37.85,55.45,4.0,12.0,30.0,3.0,3.0
2023-03-30 13:00:00,8.58,9.05,9.1,9.15,0.0,36.39,60.12,4.0,13.0,30.0,3.0,3.0
2023-03-30 14:00:00,8.1,8.68,8.68,8.78,0.0,36.08,60.07,4.07,14.0,30.0,3.0,3.0
2023-03-30 15:00:00,8.35,8.95,9.05,9.15,0.0,36.55,59.4,4.0,15.0,30.0,3.0,3.0
2023-03-30 16:00:00,8.2,8.65,8.75,8.75,0.0,35.31,62.35,4.0,16.0,30.0,3.0,3.0
2023-03-30 17:00:00,6.65,7.1,7.2,7.3,0.0,33.67,65.95,4.0,17.0,30.0,3.0,3.0
2023-03-30 18:00:00,8.75,9.55,9.75,9.9,0.0,31.79,71.85,4.0,18.0,30.0,3.0,3.0
2023-03-30 19:00:00,13.1,13.8,14.0,14.0,0.0,30.94,75.5,4.0,19.0,30.0,3.0,3.0
2023-03-30 20:00:00,13.25,13.85,13.9,13.9,0.0,30.71,75.6,4.0,20.0,30.0,3.0,3.0
2023-03-30 21:00:00,10.3,10.75,10.8,10.8,0.0,31.38,74.35,4.0,21.0,30.0,3.0,3.0
2023-03-30 22:00:00,9.3,9.75,9.75,9.75,0.0,29.71,77.7,4.0,22.0,30.0,3.0,3.0
2023-03-30 23:00:00,6.75,7.05,7.05,7.05,0.0,30.47,75.85,4.0,23.0,30.0,3.0,3.0
2023-03-31 00:00:00,12.25,12.75,12.75,12.75,0.0,29.84,77.2,4.0,0.0,31.0,4.0,3.0
2023-03-31 01:00:00,8.65,9.15,9.15,9.15,0.0,28.82,80.05,4.0,1.0,31.0,4.0,3.0
2023-03-31 02:00:00,10.05,10.65,10.65,10.65,0.0,28.94,79.85,4.0,2.0,31.0,4.0,3.0
2023-03-31 03:00:00,10.75,11.55,11.55,11.55,0.0,29.08,79.35,4.0,3.0,31.0,4.0,3.0
2023-03-31 04:00:00,18.85,19.9,19.95,20.0,0.0,29.1,78.9,4.0,4.0,31.0,4.0,3.0
2023-03-31 05:00:00,19.5,20.6,20.65,20.7,0.0,29.11,78.95,4.0,5.0,31.0,4.0,3.0
2023-03-31 06:00:00,16.7,17.45,17.45,17.45,0.0,29.62,78.3,4.0,6.0,31.0,4.0,3.0
2023-03-31 07:00:00,16.6,17.4,17.4,17.4,0.0,30.47,76.9,4.0,7.0,31.0,4.0,3.0
2023-03-31 08:00:00,10.4,11.8,12.55,12.95,0.0,31.11,74.8,4.0,8.0,31.0,4.0,3.0
2023-03-31 09:00:00,4.2,5.85,7.1,7.7,0.0,31.4,73.7,4.0,9.0,31.0,4.0,3.0
2023-03-31 10:00:00,3.15,4.8,6.1,6.8,0.0,32.03,71.5,4.0,10.0,31.0,4.0,3.0
2023-03-31 11:00:00,2.6,3.45,4.05,4.4,0.0,32.35,70.25,4.0,11.0,31.0,4.0,3.0
2023-03-31 12:00:00,3.33,3.7,3.8,3.95,0.0,32.8,68.67,4.0,12.0,31.0,4.0,3.0
2023-03-31 13:00:00,3.58,3.93,3.98,4.03,0.0,33.23,67.25,4.13,13.0,31.0,4.0,3.0
2023-03-31 14:00:00,4.18,4.43,4.48,4.48,0.0,32.07,70.65,4.13,14.0,31.0,4.0,3.0
2023-03-31 15:00:00,3.45,3.68,3.78,3.78,0.0,33.4,67.23,4.13,15.0,31.0,4.0,3.0
2023-03-31 16:00:00,4.6,4.75,4.85,4.85,0.0,32.52,69.6,4.0,16.0,31.0,4.0,3.0
2023-03-31 17:00:00,3.5,4.0,4.3,4.45,0.0,32.94,68.0,4.0,17.0,31.0,4.0,3.0
2023-03-31 18:00:00,5.75,6.45,6.9,7.05,0.0,31.51,71.9,4.0,18.0,31.0,4.0,3.0
2023-03-31 19:00:00,6.3,7.15,7.6,7.75,0.0,31.9,71.15,4.0,19.0,31.0,4.0,3.0
2023-03-31 20:00:00,11.75,12.35,12.35,12.35,0.0,30.47,75.3,4.0,20.0,31.0,4.0,3.0
2023-03-31 21:00:00,10.5,11.0,11.0,11.0,0.0,31.05,73.9,4.0,21.0,31.0,4.0,3.0
2023-03-31 22:00:00,9.5,9.95,9.95,9.95,0.0,30.22,75.9,4.0,22.0,31.0,4.0,3.0
2023-03-31 23:00:00,7.8,8.15,8.15,8.15,0.0,30.88,74.0,4.0,23.0,31.0,4.0,3.0
2023-04-01 00:00:00,2.7,4.35,5.65,6.4,0.0,32.86,69.75,4.0,0.0,1.0,5.0,4.0
2023-04-01 01:00:00,2.7,4.2,5.4,6.05,0.0,32.67,70.2,4.0,1.0,1.0,5.0,4.0
2023-04-01 02:00:00,3.5,4.7,5.45,5.95,0.0,32.55,70.45,4.0,2.0,1.0,5.0,4.0
2023-04-01 03:00:00,5.1,5.95,6.35,6.65,0.0,32.39,70.95,4.0,3.0,1.0,5.0,4.0
2023-04-01 04:00:00,4.5,5.2,5.5,5.6,0.0,32.28,71.4,4.0,4.0,1.0,5.0,4.0
2023-04-01 05:00:00,5.55,6.15,6.45,6.6,0.0,32.38,71.2,4.0,5.0,1.0,5.0,4.0
2023-04-01 06:00:00,5.95,6.6,6.9,6.95,0.0,32.37,70.85,4.0,6.0,1.0,5.0,4.0
2023-04-01 07:00:00,8.7,9.35,9.6,9.7,0.0,32.88,70.55,4.0,7.0,1.0,5.0,4.0
2023-04-01 08:00:00,7.55,8.3,8.65,8.7,0.0,33.38,69.75,4.0,8.0,1.0,5.0,4.0
2023-04-01 09:00:00,6.3,7.4,7.95,8.3,0.0,33.86,69.35,4.0,9.0,1.0,5.0,4.0
2023-04-01 10:00:00,5.05,6.1,6.65,7.05,0.0,34.22,68.25,4.05,10.0,1.0,5.0,4.0
